"agency_cd","site_no","datetime","X165986_00060_00001","X165986_00060_00001_cd","X165987_00060_00002","X165987_00060_00002_cd","X84936_00060_00003","X84936_00060_00003_cd","X84937_00065_00001","X84937_00065_00001_cd","X84938_00065_00002","X84938_00065_00002_cd","X84939_00065_00003","X84939_00065_00003_cd"
"USGS",2085000,"2/29/96",NA,"",NA,"",50,"A",NA,"",NA,"",2.19,"A"
"USGS",2085000,"3/1/96",NA,"",NA,"",46,"A",NA,"",NA,"",2.15,"A"
"USGS",2085000,"3/2/96",NA,"",NA,"",46,"A",NA,"",NA,"",2.15,"A"
"USGS",2085000,"3/3/96",NA,"",NA,"",45,"A",NA,"",NA,"",2.13,"A"
"USGS",2085000,"3/4/96",NA,"",NA,"",42,"A",NA,"",NA,"",2.09,"A"
"USGS",2085000,"3/5/96",NA,"",NA,"",45,"A",NA,"",NA,"",2.14,"A"
"USGS",2085000,"3/6/96",NA,"",NA,"",67,"A",NA,"",NA,"",2.35,"A"
"USGS",2085000,"3/7/96",NA,"",NA,"",173,"A",NA,"",NA,"",3.1,"A"
"USGS",2085000,"3/8/96",NA,"",NA,"",305,"A",NA,"",NA,"",3.86,"A"
"USGS",2085000,"3/9/96",NA,"",NA,"",132,"A",NA,"",NA,"",2.88,"A"
"USGS",2085000,"3/10/96",NA,"",NA,"",91,"A",NA,"",NA,"",2.58,"A"
"USGS",2085000,"3/11/96",NA,"",NA,"",74,"A",NA,"",NA,"",2.43,"A"
"USGS",2085000,"3/12/96",NA,"",NA,"",67,"A",NA,"",NA,"",2.37,"A"
"USGS",2085000,"3/13/96",NA,"",NA,"",60,"A",NA,"",NA,"",2.3,"A"
"USGS",2085000,"3/14/96",NA,"",NA,"",55,"A",NA,"",NA,"",2.25,"A"
"USGS",2085000,"3/15/96",NA,"",NA,"",59,"A",NA,"",NA,"",2.29,"A"
"USGS",2085000,"3/16/96",NA,"",NA,"",72,"A",NA,"",NA,"",2.42,"A"
"USGS",2085000,"3/17/96",NA,"",NA,"",165,"A",NA,"",NA,"",3.06,"A"
"USGS",2085000,"3/18/96",NA,"",NA,"",121,"A",NA,"",NA,"",2.81,"A"
"USGS",2085000,"3/19/96",NA,"",NA,"",356,"A",NA,"",NA,"",4.03,"A"
"USGS",2085000,"3/20/96",NA,"",NA,"",296,"A",NA,"",NA,"",3.81,"A"
"USGS",2085000,"3/21/96",NA,"",NA,"",129,"A",NA,"",NA,"",2.86,"A"
"USGS",2085000,"3/22/96",NA,"",NA,"",92,"A",NA,"",NA,"",2.59,"A"
"USGS",2085000,"3/23/96",NA,"",NA,"",76,"A",NA,"",NA,"",2.45,"A"
"USGS",2085000,"3/24/96",NA,"",NA,"",66,"A",NA,"",NA,"",2.36,"A"
"USGS",2085000,"3/25/96",NA,"",NA,"",60,"A",NA,"",NA,"",2.3,"A"
"USGS",2085000,"3/26/96",NA,"",NA,"",58,"A",NA,"",NA,"",2.28,"A"
"USGS",2085000,"3/27/96",NA,"",NA,"",53,"A",NA,"",NA,"",2.23,"A"
"USGS",2085000,"3/28/96",NA,"",NA,"",110,"A",NA,"",NA,"",2.69,"A"
"USGS",2085000,"3/29/96",NA,"",NA,"",160,"A",NA,"",NA,"",3.06,"A"
"USGS",2085000,"3/30/96",NA,"",NA,"",102,"A",NA,"",NA,"",2.66,"A"
"USGS",2085000,"3/31/96",NA,"",NA,"",83,"A",NA,"",NA,"",2.51,"A"
"USGS",2085000,"4/1/96",NA,"",NA,"",164,"A",NA,"",NA,"",3.08,"A"
"USGS",2085000,"4/2/96",NA,"",NA,"",181,"A",NA,"",NA,"",3.18,"A"
"USGS",2085000,"4/3/96",NA,"",NA,"",110,"A",NA,"",NA,"",2.73,"A"
"USGS",2085000,"4/4/96",NA,"",NA,"",87,"A",NA,"",NA,"",2.55,"A"
"USGS",2085000,"4/5/96",NA,"",NA,"",76,"A",NA,"",NA,"",2.45,"A"
"USGS",2085000,"4/6/96",NA,"",NA,"",67,"A",NA,"",NA,"",2.37,"A"
"USGS",2085000,"4/7/96",NA,"",NA,"",68,"A",NA,"",NA,"",2.38,"A"
"USGS",2085000,"4/8/96",NA,"",NA,"",60,"A",NA,"",NA,"",2.3,"A"
"USGS",2085000,"4/9/96",NA,"",NA,"",151,"A",NA,"",NA,"",2.97,"A"
"USGS",2085000,"4/10/96",NA,"",NA,"",119,"A",NA,"",NA,"",2.79,"A"
"USGS",2085000,"4/11/96",NA,"",NA,"",83,"A",NA,"",NA,"",2.51,"A"
"USGS",2085000,"4/12/96",NA,"",NA,"",70,"A",NA,"",NA,"",2.39,"A"
"USGS",2085000,"4/13/96",NA,"",NA,"",61,"A",NA,"",NA,"",2.31,"A"
"USGS",2085000,"4/14/96",NA,"",NA,"",66,"A",NA,"",NA,"",2.36,"A"
"USGS",2085000,"4/15/96",NA,"",NA,"",61,"A",NA,"",NA,"",2.31,"A"
"USGS",2085000,"4/16/96",NA,"",NA,"",72,"A",NA,"",NA,"",2.41,"A"
"USGS",2085000,"4/17/96",NA,"",NA,"",64,"A",NA,"",NA,"",2.34,"A"
"USGS",2085000,"4/18/96",NA,"",NA,"",53,"A",NA,"",NA,"",2.22,"A"
"USGS",2085000,"4/19/96",NA,"",NA,"",49,"A",NA,"",NA,"",2.19,"A"
"USGS",2085000,"4/20/96",NA,"",NA,"",52,"A",NA,"",NA,"",2.21,"A"
"USGS",2085000,"4/21/96",NA,"",NA,"",120,"A",NA,"",NA,"",2.79,"A"
"USGS",2085000,"4/22/96",NA,"",NA,"",71,"A",NA,"",NA,"",2.41,"A"
"USGS",2085000,"4/23/96",NA,"",NA,"",54,"A",NA,"",NA,"",2.24,"A"
"USGS",2085000,"4/24/96",NA,"",NA,"",47,"A",NA,"",NA,"",2.16,"A"
"USGS",2085000,"4/25/96",NA,"",NA,"",41,"A",NA,"",NA,"",2.09,"A"
"USGS",2085000,"4/26/96",NA,"",NA,"",47,"A",NA,"",NA,"",2.16,"A"
"USGS",2085000,"4/27/96",NA,"",NA,"",58,"A",NA,"",NA,"",2.28,"A"
"USGS",2085000,"4/28/96",NA,"",NA,"",45,"A",NA,"",NA,"",2.13,"A"
"USGS",2085000,"4/29/96",NA,"",NA,"",43,"A",NA,"",NA,"",2.11,"A"
"USGS",2085000,"4/30/96",NA,"",NA,"",261,"A",NA,"",NA,"",3.55,"A"
"USGS",2085000,"5/1/96",NA,"",NA,"",199,"A",NA,"",NA,"",3.28,"A"
"USGS",2085000,"5/2/96",NA,"",NA,"",92,"A",NA,"",NA,"",2.59,"A"
"USGS",2085000,"5/3/96",NA,"",NA,"",63,"A",NA,"",NA,"",2.33,"A"
"USGS",2085000,"5/4/96",NA,"",NA,"",51,"A",NA,"",NA,"",2.21,"A"
"USGS",2085000,"5/5/96",NA,"",NA,"",44,"A",NA,"",NA,"",2.12,"A"
"USGS",2085000,"5/6/96",NA,"",NA,"",53,"A",NA,"",NA,"",2.21,"A"
"USGS",2085000,"5/7/96",NA,"",NA,"",214,"A",NA,"",NA,"",3.35,"A"
"USGS",2085000,"5/8/96",NA,"",NA,"",89,"A",NA,"",NA,"",2.57,"A"
"USGS",2085000,"5/9/96",NA,"",NA,"",61,"A",NA,"",NA,"",2.31,"A"
"USGS",2085000,"5/10/96",NA,"",NA,"",48,"A",NA,"",NA,"",2.17,"A"
"USGS",2085000,"5/11/96",NA,"",NA,"",42,"A",NA,"",NA,"",2.1,"A"
"USGS",2085000,"5/12/96",NA,"",NA,"",39,"A",NA,"",NA,"",2.06,"A"
"USGS",2085000,"5/13/96",NA,"",NA,"",33,"A",NA,"",NA,"",1.99,"A"
"USGS",2085000,"5/14/96",NA,"",NA,"",32,"A",NA,"",NA,"",1.98,"A"
"USGS",2085000,"5/15/96",NA,"",NA,"",33,"A",NA,"",NA,"",1.98,"A"
"USGS",2085000,"5/16/96",NA,"",NA,"",78,"A",NA,"",NA,"",2.44,"A"
"USGS",2085000,"5/17/96",NA,"",NA,"",81,"A",NA,"",NA,"",2.49,"A"
"USGS",2085000,"5/18/96",NA,"",NA,"",48,"A",NA,"",NA,"",2.17,"A"
"USGS",2085000,"5/19/96",NA,"",NA,"",37,"A",NA,"",NA,"",2.04,"A"
"USGS",2085000,"5/20/96",NA,"",NA,"",31,"A",NA,"",NA,"",1.95,"A"
"USGS",2085000,"5/21/96",NA,"",NA,"",27,"A",NA,"",NA,"",1.9,"A"
"USGS",2085000,"5/22/96",NA,"",NA,"",19,"A",NA,"",NA,"",1.75,"A"
"USGS",2085000,"5/23/96",NA,"",NA,"",17,"A",NA,"",NA,"",1.72,"A"
"USGS",2085000,"5/24/96",NA,"",NA,"",16,"A",NA,"",NA,"",1.71,"A"
"USGS",2085000,"5/25/96",NA,"",NA,"",18,"A",NA,"",NA,"",1.75,"A"
"USGS",2085000,"5/26/96",NA,"",NA,"",21,"A",NA,"",NA,"",1.8,"A"
"USGS",2085000,"5/27/96",NA,"",NA,"",24,"A",NA,"",NA,"",1.83,"A"
"USGS",2085000,"5/28/96",NA,"",NA,"",120,"A",NA,"",NA,"",2.76,"A"
"USGS",2085000,"5/29/96",NA,"",NA,"",79,"A",NA,"",NA,"",2.46,"A"
"USGS",2085000,"5/30/96",NA,"",NA,"",128,"A",NA,"",NA,"",2.81,"A"
"USGS",2085000,"5/31/96",NA,"",NA,"",45,"A",NA,"",NA,"",2.14,"A"
"USGS",2085000,"6/1/96",NA,"",NA,"",31,"A",NA,"",NA,"",1.96,"A"
"USGS",2085000,"6/2/96",NA,"",NA,"",25,"A",NA,"",NA,"",1.86,"A"
"USGS",2085000,"6/3/96",NA,"",NA,"",21,"A",NA,"",NA,"",1.79,"A"
"USGS",2085000,"6/4/96",NA,"",NA,"",19,"A",NA,"",NA,"",1.75,"A"
"USGS",2085000,"6/5/96",NA,"",NA,"",20,"A",NA,"",NA,"",1.77,"A"
"USGS",2085000,"6/6/96",NA,"",NA,"",18,"A",NA,"",NA,"",1.73,"A"
"USGS",2085000,"6/7/96",NA,"",NA,"",15,"A",NA,"",NA,"",1.68,"A"
"USGS",2085000,"6/8/96",NA,"",NA,"",15,"A",NA,"",NA,"",1.67,"A"
"USGS",2085000,"6/9/96",NA,"",NA,"",22,"A",NA,"",NA,"",1.8,"A"
"USGS",2085000,"6/10/96",NA,"",NA,"",25,"A",NA,"",NA,"",1.87,"A"
"USGS",2085000,"6/11/96",NA,"",NA,"",24,"A",NA,"",NA,"",1.84,"A"
"USGS",2085000,"6/12/96",NA,"",NA,"",50,"A",NA,"",NA,"",2.11,"A"
"USGS",2085000,"6/13/96",NA,"",NA,"",130,"A",NA,"",NA,"",2.75,"A"
"USGS",2085000,"6/14/96",NA,"",NA,"",276,"A",NA,"",NA,"",3.59,"A"
"USGS",2085000,"6/15/96",NA,"",NA,"",45,"A",NA,"",NA,"",2.13,"A"
"USGS",2085000,"6/16/96",NA,"",NA,"",30,"A",NA,"",NA,"",1.94,"A"
"USGS",2085000,"6/17/96",NA,"",NA,"",22,"A",NA,"",NA,"",1.81,"A"
"USGS",2085000,"6/18/96",NA,"",NA,"",17,"A",NA,"",NA,"",1.71,"A"
"USGS",2085000,"6/19/96",NA,"",NA,"",14,"A",NA,"",NA,"",1.65,"A"
"USGS",2085000,"6/20/96",NA,"",NA,"",21,"A",NA,"",NA,"",1.75,"A"
"USGS",2085000,"6/21/96",NA,"",NA,"",36,"A",NA,"",NA,"",2.03,"A"
"USGS",2085000,"6/22/96",NA,"",NA,"",25,"A",NA,"",NA,"",1.86,"A"
"USGS",2085000,"6/23/96",NA,"",NA,"",14,"A",NA,"",NA,"",1.67,"A"
"USGS",2085000,"6/24/96",NA,"",NA,"",11,"A",NA,"",NA,"",1.57,"A"
"USGS",2085000,"6/25/96",NA,"",NA,"",12,"A",NA,"",NA,"",1.59,"A"
"USGS",2085000,"6/26/96",NA,"",NA,"",12,"A",NA,"",NA,"",1.62,"A"
"USGS",2085000,"6/27/96",NA,"",NA,"",8,"A",NA,"",NA,"",1.49,"A"
"USGS",2085000,"6/28/96",NA,"",NA,"",6.3,"A",NA,"",NA,"",1.44,"A"
"USGS",2085000,"6/29/96",NA,"",NA,"",6.4,"A",NA,"",NA,"",1.44,"A"
"USGS",2085000,"6/30/96",NA,"",NA,"",6,"A",NA,"",NA,"",1.43,"A"
"USGS",2085000,"7/1/96",NA,"",NA,"",5.5,"A",NA,"",NA,"",1.41,"A"
"USGS",2085000,"7/2/96",NA,"",NA,"",4.6,"A",NA,"",NA,"",1.37,"A"
"USGS",2085000,"7/3/96",NA,"",NA,"",10,"A",NA,"",NA,"",1.56,"A"
"USGS",2085000,"7/4/96",NA,"",NA,"",7.1,"A",NA,"",NA,"",1.47,"A"
"USGS",2085000,"7/5/96",NA,"",NA,"",4.7,"A",NA,"",NA,"",1.39,"A"
"USGS",2085000,"7/6/96",NA,"",NA,"",3.7,"A",NA,"",NA,"",1.35,"A"
"USGS",2085000,"7/7/96",NA,"",NA,"",3.1,"A",NA,"",NA,"",1.32,"A"
"USGS",2085000,"7/8/96",NA,"",NA,"",2.7,"A",NA,"",NA,"",1.29,"A"
"USGS",2085000,"7/9/96",NA,"",NA,"",5,"A",NA,"",NA,"",1.39,"A"
"USGS",2085000,"7/10/96",NA,"",NA,"",6.6,"A",NA,"",NA,"",1.46,"A"
"USGS",2085000,"7/11/96",NA,"",NA,"",5.7,"A",NA,"",NA,"",1.43,"A"
"USGS",2085000,"7/12/96",NA,"",NA,"",8.7,"A",NA,"",NA,"",1.52,"A"
"USGS",2085000,"7/13/96",NA,"",NA,"",11,"A",NA,"",NA,"",1.6,"A"
"USGS",2085000,"7/14/96",NA,"",NA,"",8.8,"A",NA,"",NA,"",1.53,"A"
"USGS",2085000,"7/15/96",NA,"",NA,"",7.4,"A",NA,"",NA,"",1.49,"A"
"USGS",2085000,"7/16/96",NA,"",NA,"",6.8,"A",NA,"",NA,"",1.47,"A"
"USGS",2085000,"7/17/96",NA,"",NA,"",5.7,"A",NA,"",NA,"",1.44,"A"
"USGS",2085000,"7/18/96",NA,"",NA,"",5.1,"A",NA,"",NA,"",1.41,"A"
"USGS",2085000,"7/19/96",NA,"",NA,"",6,"A",NA,"",NA,"",1.45,"A"
"USGS",2085000,"7/20/96",NA,"",NA,"",4.7,"A",NA,"",NA,"",1.4,"A"
"USGS",2085000,"7/21/96",NA,"",NA,"",4.3,"A",NA,"",NA,"",1.38,"A"
"USGS",2085000,"7/22/96",NA,"",NA,"",3.3,"A",NA,"",NA,"",1.34,"A"
"USGS",2085000,"7/23/96",NA,"",NA,"",3.1,"A",NA,"",NA,"",1.33,"A"
"USGS",2085000,"7/24/96",NA,"",NA,"",3.8,"A",NA,"",NA,"",1.36,"A"
"USGS",2085000,"7/25/96",NA,"",NA,"",5.4,"A",NA,"",NA,"",1.41,"A"
"USGS",2085000,"7/26/96",NA,"",NA,"",24,"A",NA,"",NA,"",1.87,"A"
"USGS",2085000,"7/27/96",NA,"",NA,"",14,"A",NA,"",NA,"",1.64,"A"
"USGS",2085000,"7/28/96",NA,"",NA,"",15,"A",NA,"",NA,"",1.65,"A"
"USGS",2085000,"7/29/96",NA,"",NA,"",13,"A",NA,"",NA,"",1.61,"A"
"USGS",2085000,"7/30/96",NA,"",NA,"",7,"A",NA,"",NA,"",1.45,"A"
"USGS",2085000,"7/31/96",NA,"",NA,"",13,"A",NA,"",NA,"",1.57,"A"
"USGS",2085000,"8/1/96",NA,"",NA,"",76,"A",NA,"",NA,"",2.44,"A"
"USGS",2085000,"8/2/96",NA,"",NA,"",32,"A",NA,"",NA,"",1.96,"A"
"USGS",2085000,"8/3/96",NA,"",NA,"",21,"A",NA,"",NA,"",1.8,"A"
"USGS",2085000,"8/4/96",NA,"",NA,"",16,"A",NA,"",NA,"",1.69,"A"
"USGS",2085000,"8/5/96",NA,"",NA,"",9.9,"A",NA,"",NA,"",1.54,"A"
"USGS",2085000,"8/6/96",NA,"",NA,"",6.4,"A",NA,"",NA,"",1.43,"A"
"USGS",2085000,"8/7/96",NA,"",NA,"",169,"A",NA,"",NA,"",2.95,"A"
"USGS",2085000,"8/8/96",NA,"",NA,"",23,"A",NA,"",NA,"",1.81,"A"
"USGS",2085000,"8/9/96",NA,"",NA,"",14,"A",NA,"",NA,"",1.66,"A"
"USGS",2085000,"8/10/96",NA,"",NA,"",14,"A",NA,"",NA,"",1.66,"A"
"USGS",2085000,"8/11/96",NA,"",NA,"",11,"A",NA,"",NA,"",1.57,"A"
"USGS",2085000,"8/12/96",NA,"",NA,"",8.2,"A",NA,"",NA,"",1.49,"A"
"USGS",2085000,"8/13/96",NA,"",NA,"",71,"A",NA,"",NA,"",2.35,"A"
"USGS",2085000,"8/14/96",NA,"",NA,"",36,"A",NA,"",NA,"",2.02,"A"
"USGS",2085000,"8/15/96",NA,"",NA,"",19,"A",NA,"",NA,"",1.76,"A"
"USGS",2085000,"8/16/96",NA,"",NA,"",11,"A",NA,"",NA,"",1.59,"A"
"USGS",2085000,"8/17/96",NA,"",NA,"",13,"A",NA,"",NA,"",1.62,"A"
"USGS",2085000,"8/18/96",NA,"",NA,"",12,"A",NA,"",NA,"",1.59,"A"
"USGS",2085000,"8/19/96",NA,"",NA,"",7.3,"A",NA,"",NA,"",1.46,"A"
"USGS",2085000,"8/20/96",NA,"",NA,"",5.5,"A",NA,"",NA,"",1.4,"A"
"USGS",2085000,"8/21/96",NA,"",NA,"",5.2,"A",NA,"",NA,"",1.39,"A"
"USGS",2085000,"8/22/96",NA,"",NA,"",4.8,"A",NA,"",NA,"",1.37,"A"
"USGS",2085000,"8/23/96",NA,"",NA,"",5.6,"A",NA,"",NA,"",1.4,"A"
"USGS",2085000,"8/24/96",NA,"",NA,"",22,"A",NA,"",NA,"",1.62,"A"
"USGS",2085000,"8/25/96",NA,"",NA,"",51,"A",NA,"",NA,"",2.14,"A"
"USGS",2085000,"8/26/96",NA,"",NA,"",12,"A",NA,"",NA,"",1.61,"A"
"USGS",2085000,"8/27/96",NA,"",NA,"",9.3,"A",NA,"",NA,"",1.52,"A"
"USGS",2085000,"8/28/96",NA,"",NA,"",13,"A",NA,"",NA,"",1.63,"A"
"USGS",2085000,"8/29/96",NA,"",NA,"",8.6,"A",NA,"",NA,"",1.5,"A"
"USGS",2085000,"8/30/96",NA,"",NA,"",6.6,"A",NA,"",NA,"",1.44,"A"
"USGS",2085000,"8/31/96",NA,"",NA,"",6.3,"A",NA,"",NA,"",1.43,"A"
"USGS",2085000,"9/1/96",NA,"",NA,"",5.4,"A",NA,"",NA,"",1.39,"A"
"USGS",2085000,"9/2/96",NA,"",NA,"",5.9,"A",NA,"",NA,"",1.41,"A"
"USGS",2085000,"9/3/96",NA,"",NA,"",80,"A",NA,"",NA,"",2.32,"A"
"USGS",2085000,"9/4/96",NA,"",NA,"",162,"A",NA,"",NA,"",3,"A"
"USGS",2085000,"9/5/96",NA,"",NA,"",157,"A",NA,"",NA,"",2.96,"A"
"USGS",2085000,"9/6/96",NA,"",NA,"",4600,"A:e",NA,"",NA,"",NA,""
"USGS",2085000,"9/7/96",NA,"",NA,"",700,"A:e",NA,"",NA,"",NA,""
"USGS",2085000,"9/8/96",NA,"",NA,"",125,"A:e",NA,"",NA,"",NA,""
"USGS",2085000,"9/9/96",NA,"",NA,"",95,"A:e",NA,"",NA,"",NA,""
"USGS",2085000,"9/10/96",NA,"",NA,"",75,"A",NA,"",NA,"",2.45,"A"
"USGS",2085000,"9/11/96",NA,"",NA,"",168,"A",NA,"",NA,"",3.07,"A"
"USGS",2085000,"9/12/96",NA,"",NA,"",227,"A",NA,"",NA,"",3.41,"A"
"USGS",2085000,"9/13/96",NA,"",NA,"",87,"A",NA,"",NA,"",2.56,"A"
"USGS",2085000,"9/14/96",NA,"",NA,"",56,"A",NA,"",NA,"",2.27,"A"
"USGS",2085000,"9/15/96",NA,"",NA,"",35,"A",NA,"",NA,"",2.04,"A"
"USGS",2085000,"9/16/96",NA,"",NA,"",62,"A",NA,"",NA,"",2.21,"A"
"USGS",2085000,"9/17/96",NA,"",NA,"",145,"A",NA,"",NA,"",2.94,"A"
"USGS",2085000,"9/18/96",NA,"",NA,"",48,"A",NA,"",NA,"",2.19,"A"
"USGS",2085000,"9/19/96",NA,"",NA,"",32,"A",NA,"",NA,"",1.99,"A"
"USGS",2085000,"9/20/96",NA,"",NA,"",25,"A",NA,"",NA,"",1.9,"A"
"USGS",2085000,"9/21/96",NA,"",NA,"",21,"A",NA,"",NA,"",1.83,"A"
"USGS",2085000,"9/22/96",NA,"",NA,"",21,"A",NA,"",NA,"",1.83,"A"
"USGS",2085000,"9/23/96",NA,"",NA,"",18,"A",NA,"",NA,"",1.77,"A"
"USGS",2085000,"9/24/96",NA,"",NA,"",15,"A",NA,"",NA,"",1.72,"A"
"USGS",2085000,"9/25/96",NA,"",NA,"",15,"A",NA,"",NA,"",1.71,"A"
"USGS",2085000,"9/26/96",NA,"",NA,"",24,"A",NA,"",NA,"",1.87,"A"
"USGS",2085000,"9/27/96",NA,"",NA,"",23,"A",NA,"",NA,"",1.86,"A"
"USGS",2085000,"9/28/96",NA,"",NA,"",25,"A",NA,"",NA,"",1.83,"A"
"USGS",2085000,"9/29/96",NA,"",NA,"",100,"A",NA,"",NA,"",2.63,"A"
"USGS",2085000,"9/30/96",NA,"",NA,"",33,"A",NA,"",NA,"",2.01,"A"
"USGS",2085000,"10/1/96",NA,"",NA,"",25,"A",NA,"",NA,"",1.89,"A"
"USGS",2085000,"10/2/96",NA,"",NA,"",110,"A",NA,"",NA,"",2.69,"A"
"USGS",2085000,"10/3/96",NA,"",NA,"",55,"A",NA,"",NA,"",2.26,"A"
"USGS",2085000,"10/4/96",NA,"",NA,"",34,"A",NA,"",NA,"",2.03,"A"
"USGS",2085000,"10/5/96",NA,"",NA,"",24,"A",NA,"",NA,"",1.87,"A"
"USGS",2085000,"10/6/96",NA,"",NA,"",22,"A",NA,"",NA,"",1.83,"A"
"USGS",2085000,"10/7/96",NA,"",NA,"",20,"A",NA,"",NA,"",1.8,"A"
"USGS",2085000,"10/8/96",NA,"",NA,"",332,"A",NA,"",NA,"",4.52,"A"
"USGS",2085000,"10/9/96",NA,"",NA,"",175,"A",NA,"",NA,"",3.52,"A"
"USGS",2085000,"10/10/96",NA,"",NA,"",79,"A",NA,"",NA,"",2.57,"A"
"USGS",2085000,"10/11/96",NA,"",NA,"",50,"A",NA,"",NA,"",2.23,"A"
"USGS",2085000,"10/12/96",NA,"",NA,"",37,"A",NA,"",NA,"",2.08,"A"
"USGS",2085000,"10/13/96",NA,"",NA,"",32,"A",NA,"",NA,"",2,"A"
"USGS",2085000,"10/14/96",NA,"",NA,"",27,"A",NA,"",NA,"",1.92,"A"
"USGS",2085000,"10/15/96",NA,"",NA,"",24,"A",NA,"",NA,"",1.86,"A"
"USGS",2085000,"10/16/96",NA,"",NA,"",22,"A",NA,"",NA,"",1.82,"A"
"USGS",2085000,"10/17/96",NA,"",NA,"",20,"A",NA,"",NA,"",1.79,"A"
"USGS",2085000,"10/18/96",NA,"",NA,"",26,"A",NA,"",NA,"",1.88,"A"
"USGS",2085000,"10/19/96",NA,"",NA,"",119,"A",NA,"",NA,"",2.99,"A"
"USGS",2085000,"10/20/96",NA,"",NA,"",56,"A",NA,"",NA,"",2.31,"A"
"USGS",2085000,"10/21/96",NA,"",NA,"",36,"A",NA,"",NA,"",2.06,"A"
"USGS",2085000,"10/22/96",NA,"",NA,"",28,"A",NA,"",NA,"",1.94,"A"
"USGS",2085000,"10/23/96",NA,"",NA,"",24,"A",NA,"",NA,"",1.87,"A"
"USGS",2085000,"10/24/96",NA,"",NA,"",22,"A",NA,"",NA,"",1.83,"A"
"USGS",2085000,"10/25/96",NA,"",NA,"",21,"A",NA,"",NA,"",1.81,"A"
"USGS",2085000,"10/26/96",NA,"",NA,"",20,"A",NA,"",NA,"",1.8,"A"
"USGS",2085000,"10/27/96",NA,"",NA,"",20,"A",NA,"",NA,"",1.79,"A"
"USGS",2085000,"10/28/96",NA,"",NA,"",20,"A",NA,"",NA,"",1.78,"A"
"USGS",2085000,"10/29/96",NA,"",NA,"",20,"A",NA,"",NA,"",1.78,"A"
"USGS",2085000,"10/30/96",NA,"",NA,"",19,"A",NA,"",NA,"",1.76,"A"
"USGS",2085000,"10/31/96",NA,"",NA,"",19,"A",NA,"",NA,"",1.77,"A"
"USGS",2085000,"11/1/96",NA,"",NA,"",18,"A",NA,"",NA,"",1.76,"A"
"USGS",2085000,"11/2/96",NA,"",NA,"",50,"A",NA,"",NA,"",2.23,"A"
"USGS",2085000,"11/3/96",NA,"",NA,"",42,"A",NA,"",NA,"",2.14,"A"
"USGS",2085000,"11/4/96",NA,"",NA,"",28,"A",NA,"",NA,"",1.93,"A"
"USGS",2085000,"11/5/96",NA,"",NA,"",23,"A",NA,"",NA,"",1.85,"A"
"USGS",2085000,"11/6/96",NA,"",NA,"",25,"A",NA,"",NA,"",1.88,"A"
"USGS",2085000,"11/7/96",NA,"",NA,"",23,"A",NA,"",NA,"",1.85,"A"
"USGS",2085000,"11/8/96",NA,"",NA,"",43,"A",NA,"",NA,"",2.12,"A"
"USGS",2085000,"11/9/96",NA,"",NA,"",97,"A",NA,"",NA,"",2.77,"A"
"USGS",2085000,"11/10/96",NA,"",NA,"",54,"A",NA,"",NA,"",2.29,"A"
"USGS",2085000,"11/11/96",NA,"",NA,"",37,"A",NA,"",NA,"",2.07,"A"
"USGS",2085000,"11/12/96",NA,"",NA,"",29,"A",NA,"",NA,"",1.95,"A"
"USGS",2085000,"11/13/96",NA,"",NA,"",25,"A",NA,"",NA,"",1.88,"A"
"USGS",2085000,"11/14/96",NA,"",NA,"",23,"A",NA,"",NA,"",1.85,"A"
"USGS",2085000,"11/15/96",NA,"",NA,"",22,"A",NA,"",NA,"",1.83,"A"
"USGS",2085000,"11/16/96",NA,"",NA,"",22,"A",NA,"",NA,"",1.83,"A"
"USGS",2085000,"11/17/96",NA,"",NA,"",22,"A",NA,"",NA,"",1.83,"A"
"USGS",2085000,"11/18/96",NA,"",NA,"",23,"A",NA,"",NA,"",1.85,"A"
"USGS",2085000,"11/19/96",NA,"",NA,"",28,"A",NA,"",NA,"",1.94,"A"
"USGS",2085000,"11/20/96",NA,"",NA,"",27,"A",NA,"",NA,"",1.91,"A"
"USGS",2085000,"11/21/96",NA,"",NA,"",29,"A",NA,"",NA,"",1.94,"A"
"USGS",2085000,"11/22/96",NA,"",NA,"",69,"A",NA,"",NA,"",2.46,"A"
"USGS",2085000,"11/23/96",NA,"",NA,"",45,"A",NA,"",NA,"",2.17,"A"
"USGS",2085000,"11/24/96",NA,"",NA,"",35,"A",NA,"",NA,"",2.04,"A"
"USGS",2085000,"11/25/96",NA,"",NA,"",30,"A",NA,"",NA,"",1.97,"A"
"USGS",2085000,"11/26/96",NA,"",NA,"",101,"A",NA,"",NA,"",2.77,"A"
"USGS",2085000,"11/27/96",NA,"",NA,"",99,"A",NA,"",NA,"",2.79,"A"
"USGS",2085000,"11/28/96",NA,"",NA,"",57,"A",NA,"",NA,"",2.33,"A"
"USGS",2085000,"11/29/96",NA,"",NA,"",43,"A",NA,"",NA,"",2.15,"A"
"USGS",2085000,"11/30/96",NA,"",NA,"",41,"A",NA,"",NA,"",2.12,"A"
"USGS",2085000,"12/1/96",NA,"",NA,"",367,"A",NA,"",NA,"",4.73,"A"
"USGS",2085000,"12/2/96",NA,"",NA,"",384,"A",NA,"",NA,"",5.12,"A"
"USGS",2085000,"12/3/96",NA,"",NA,"",133,"A",NA,"",NA,"",3.14,"A"
"USGS",2085000,"12/4/96",NA,"",NA,"",82,"A",NA,"",NA,"",2.61,"A"
"USGS",2085000,"12/5/96",NA,"",NA,"",83,"A",NA,"",NA,"",2.6,"A"
